SUBJECT.NAME	PROJECT.NAME	PHENOTYPE.NAME	Obesity.BMI	Obesity.BodyLength	Date.Month	Date.Year	Date.Season	Date.StudyStartSeconds	Date.Hour	Date.StudyDay	GENDER	EndNormalBW	CoatColour	CageDensity	Litter
A063119632	HS_mouse	Obesity	-0.445732711776356	7.8	8	2003	summer	17539200	0	204	F	23.2	light.brown	4	1
A063120277	HS_mouse	Obesity	-0.534338367447388	8	12	2003	winter	27820800	0	323	F	24.6	DBA.grey	6	3
A063120574	HS_mouse	Obesity	-0.577207702458539	8.2	12	2003	winter	27820800	0	323	F	22.4	chocolate	6	3
A063124801	HS_mouse	Obesity	-0.512076423654605	7.5	12	2003	winter	27820800	0	323	F	22	DBA.grey	6	3
A063126608	HS_mouse	Obesity	-0.454593604877462	7.2	4	2004	spring	38707200	0	449	F	18.2	black	5	2
A063127584	HS_mouse	Obesity	-0.53366880905375	8.1	8	2003	summer	18748800	0	218	M	27	albino	3	1
A063259066	HS_mouse	Obesity	-0.46614089816892	8.5	12	2003	winter	29030400	0	337	M	31.6	light.brown	3	2
A063259583	HS_mouse	Obesity	-0.523581081432787	7.6	12	2003	winter	29030400	0	337	F	21.3	black	6	4
A063259874	HS_mouse	Obesity	-0.299226069988734	6.2	8	2003	summer	16934400	0	197	M	24	black	5	3
A063260315	HS_mouse	Obesity	-0.44307166446952	7.9	8	2003	summer	18748800	0	218	M	27.9	chocolate	5	1
A063261299	HS_mouse	Obesity	-0.421700684023379	6.7	8	2003	summer	18144000	0	211	M	23.3	light.brown	4	1
A063261563	HS_mouse	Obesity	-0.512347598844462	7.8	12	2003	winter	27820800	0	323	F	21.8	dark.brown	4	1
A063263078	HS_mouse	Obesity	-0.46763008089834	7.7	8	2003	summer	17539200	0	204	M	25.4	chocolate	6	1
A063263382	HS_mouse	Obesity	-0.420198766700944	7.2	1	2004	winter	32054400	0	372	M	23.7	DBA.grey	4	1
A063264860	HS_mouse	Obesity	-0.405718625245656	6.5	1	2004	winter	31449600	0	365	F	17.3	black	5	3
A063265108	HS_mouse	Obesity	-0.464015724875289	8.2	8	2003	summer	18748800	0	218	M	28.9	dark.brown	3	1
A063265806	HS_mouse	Obesity	-0.474547356935093	8.1	8	2003	summer	17539200	0	204	M	27.4	chocolate	4	2
A063265847	HS_mouse	Obesity	-0.409369470452819	7.7	8	2003	summer	18748800	0	218	M	30.2	dark.brown	3	1
A063266522	HS_mouse	Obesity	-0.474115744579937	7.2	8	2003	summer	18144000	0	211	F	19.9	chocolate	7	4
A063266615	HS_mouse	Obesity	-0.52639939151298	8.5	3	2004	spring	36288000	0	421	F	24.5	black	5	2
A063266797	HS_mouse	Obesity	-0.469720240135358	8	3	2004	spring	37497600	0	435	M	25.6	dark.brown	4	2
A063267036	HS_mouse	Obesity	-0.411644923387573	8.3	3	2004	spring	37497600	0	435	M	29.7	silverado	5	2
A063267846	HS_mouse	Obesity	-0.413233648154988	8.5	12	2003	winter	27820800	0	323	M	33.2	sand	4	3
A063268335	HS_mouse	Obesity	-0.469009595810579	8.8	12	2003	winter	27820800	0	323	M	32.6	black	5	1
A063268860	HS_mouse	Obesity	-0.462815722665278	7.9	12	2003	winter	29030400	0	337	M	26.6	black	6	2
A063269056	HS_mouse	Obesity	-0.498631896373187	7.8	12	2003	winter	27820800	0	323	F	24.7	black	5	2
A063269306	HS_mouse	Obesity	-0.392880209902635	8	12	2003	winter	27820800	0	323	M	34.2	black	4	1
A063270100	HS_mouse	Obesity	-0.48051030390877	8.1	4	2004	spring	38707200	0	449	M	24.8	chocolate	2	5
A063271372	HS_mouse	Obesity	-0.416007998804203	8.2	12	2003	winter	27820800	0	323	M	32.8	black	3	2
A063272043	HS_mouse	Obesity	-0.444909737372417	6.8	8	2003	summer	18144000	0	211	F	22.1	light.brown	4	1
A063272099	HS_mouse	Obesity	-0.525008183983157	7.7	12	2003	winter	27820800	0	323	F	20.1	black	5	2
A063310029	HS_mouse	Obesity	-0.413634997198556	7.2	4	2004	spring	38707200	0	449	F	22.2	chocolate	5	3
A063311623	HS_mouse	Obesity	-0.451269450373693	7.5	12	2003	winter	29030400	0	337	M	26.7	lead	6	2
A063312102	HS_mouse	Obesity	-0.532254982043193	7.1	12	2003	winter	29030400	0	337	F	18.6	black	6	4
A063312867	HS_mouse	Obesity	-0.454543431076344	7.1	1	2004	winter	31449600	0	365	F	20.3	black	5	3
A063336815	HS_mouse	Obesity	-0.398266116802174	7.3	1	2004	winter	32054400	0	372	M	23.7	chocolate	4	1
A063338541	HS_mouse	Obesity	-0.368930231301917	7.6	3	2004	spring	36288000	0	421	M	32.9	dark.brown	4	2
A063338625	HS_mouse	Obesity	-0.502675359192051	7	3	2004	spring	36288000	0	421	M	23.4	dark.brown	4	1
A063339889	HS_mouse	Obesity	-0.506537632200857	7.3	1	2004	winter	31449600	0	365	F	17.8	albino	6	3
A063341535	HS_mouse	Obesity	-0.397940008672038	7.5	12	2003	winter	29030400	0	337	M	28.2	lead	6	2
A063342341	HS_mouse	Obesity	-0.520622664976113	8	4	2004	spring	38707200	0	449	F	21.6	light.brown	5	3
A063342593	HS_mouse	Obesity	-0.47097172728319	7.9	4	2004	spring	38707200	0	449	F	23.1	chocolate	5	3
A063344541	HS_mouse	Obesity	-0.350334179326788	7.1	3	2004	spring	36288000	0	421	M	27.7	dark.brown	4	1
A063345052	HS_mouse	Obesity	-0.421742923344662	7.5	8	2003	summer	17539200	0	204	M	26.6	light.brown	6	1
A063345573	HS_mouse	Obesity	-0.541362150974351	8	8	2003	summer	17539200	0	204	F	19	chocolate	4	1
A063345585	HS_mouse	Obesity	-0.527144272026074	7.2	8	2003	summer	18144000	0	211	F	19.1	light.brown	4	1
A063345605	HS_mouse	Obesity	-0.447158031342219	7	4	2004	spring	38707200	0	449	F	19.8	lead	5	2
A063345789	HS_mouse	Obesity	-0.482408609398095	7.1	3	2004	spring	37497600	0	435	F	19.1	dark.brown	6	2
A063346080	HS_mouse	Obesity	-0.390382537564844	7.2	8	2003	summer	17539200	0	204	M	27.4	chocolate	6	1
A063347541	HS_mouse	Obesity	-0.541362150974351	8	3	2004	spring	37497600	0	435	F	22.3	dark.brown	6	2
A063347594	HS_mouse	Obesity	-0.448698995047271	7.7	8	2003	summer	18144000	0	211	M	29.3	light.brown	4	1
A063349069	HS_mouse	Obesity	-0.490209628526969	8	3	2004	spring	36288000	0	421	F	24.4	albino	5	2
A063350017	HS_mouse	Obesity	-0.346653836590765	7.6	3	2004	spring	37497600	0	435	M	26.8	silverado	5	2
A063350277	HS_mouse	Obesity	-0.507452452650657	7.9	8	2003	summer	18748800	0	218	M	23.8	chocolate	5	3
A063350378	HS_mouse	Obesity	-0.41491031081534	8.3	12	2003	winter	27820800	0	323	M	34.4	dark.brown	4	1
A063350516	HS_mouse	Obesity	-0.502149260421593	7.5	1	2004	winter	31449600	0	365	F	19.9	albino	6	3
A063354863	HS_mouse	Obesity	-0.468665174709139	8.1	8	2003	summer	17539200	0	204	M	32.5	chocolate	4	2
A063355515	HS_mouse	Obesity	-0.436964116573744	8	8	2003	summer	17539200	0	204	M	27.5	light.brown	6	1
A063355573	HS_mouse	Obesity	-0.483500321525129	7.9	3	2004	spring	37497600	0	435	F	25	dark.brown	6	2
A063356301	HS_mouse	Obesity	-0.366810237901024	7.3	1	2004	winter	31449600	0	365	M	29.1	dark.brown	6	3
A063357294	HS_mouse	Obesity	-0.568502586207121	7.6	8	2003	summer	18144000	0	211	F	19.9	chocolate	7	4
A063357298	HS_mouse	Obesity	-0.497914191179353	7.4	8	2003	summer	17539200	0	204	F	22.9	light.brown	6	1
A063357846	HS_mouse	Obesity	-0.399639793549932	8	8	2003	summer	18748800	0	218	M	29.6	dark.brown	5	1
A063359003	HS_mouse	Obesity	-0.304576688766113	7.1	8	2003	summer	18748800	0	218	M	29.1	chocolate	5	1
A063359884	HS_mouse	Obesity	-0.447759964192429	7.6	3	2004	spring	36288000	0	421	F	22.5	albino	5	2
A063360058	HS_mouse	Obesity	-0.417015552815013	7.3	12	2003	winter	27820800	0	323	M	22.6	black	5	1
A063360567	HS_mouse	Obesity	-0.496387475450735	7.8	8	2003	summer	18748800	0	218	F	22.6	dark.brown	4	1
A063360630	HS_mouse	Obesity	-0.478008475624556	7	12	2003	winter	27820800	0	323	F	19.1	DBA.grey	6	3
A063361558	HS_mouse	Obesity	-0.508163627335427	7.7	3	2004	spring	37497600	0	435	F	20.7	dark.brown	6	2
A063361614	HS_mouse	Obesity	-0.483500321525129	7.9	8	2003	summer	18144000	0	211	M	27.9	dark.brown	5	2
A063362018	HS_mouse	Obesity	-0.494850021680094	7.5	8	2003	summer	17539200	0	204	F	21	albino	4	4
A063362286	HS_mouse	Obesity	-0.369215857410143	7.8	3	2004	spring	36288000	0	421	M	31.8	dark.brown	4	2
A063362599	HS_mouse	Obesity	-0.441088411233138	7.3	8	2003	summer	18144000	0	211	M	25.1	light.brown	4	1
A063362614	HS_mouse	Obesity	-0.419030029085262	8.1	8	2003	summer	18748800	0	218	M	28	albino	3	1
A063365378	HS_mouse	Obesity	-0.530540408882531	8.6	8	2003	summer	18748800	0	218	M	26.5	chocolate	5	3
A063367095	HS_mouse	Obesity	-0.558892219126183	8.7	4	2004	spring	38707200	0	449	F	24.9	black	3	1
A063367282	HS_mouse	Obesity	-0.55451894802687	8.1	4	2004	spring	38707200	0	449	F	21.4	silverado	5	2
A063368083	HS_mouse	Obesity	-0.383815365980431	6.6	3	2004	spring	36288000	0	421	F	20.2	chocolate	6	1
A063368573	HS_mouse	Obesity	-0.476301057154059	6.9	8	2003	summer	18748800	0	218	F	18.1	chocolate	4	2
A063368577	HS_mouse	Obesity	-0.555759971674993	8	8	2003	summer	18144000	0	211	F	19.9	chocolate	7	4
A063369287	HS_mouse	Obesity	-0.422364608003456	8	8	2003	summer	17539200	0	204	M	31.6	black	4	2
A063369379	HS_mouse	Obesity	-0.515895728590713	6.3	8	2003	summer	18748800	0	218	M	13.5	dark.brown	5	1
A063369578	HS_mouse	Obesity	-0.496387475450735	7.8	3	2004	spring	36288000	0	421	F	19.3	black	5	2
A063369834	HS_mouse	Obesity	-0.471601847574311	8.2	8	2003	summer	16934400	0	197	M	26.9	black	5	3
A063370794	HS_mouse	Obesity	-0.521738115650531	7.8	8	2003	summer	17539200	0	204	F	21.4	albino	4	4
A063371075	HS_mouse	Obesity	-0.489872420872704	8.7	4	2004	spring	38707200	0	449	M	29	black	3	1
A063371349	HS_mouse	Obesity	-0.468918321652131	7.9	12	2003	winter	29030400	0	337	M	26.4	chocolate	6	2
A063371614	HS_mouse	Obesity	-0.492114240343666	7.6	8	2003	summer	18748800	0	218	F	20.7	dark.brown	4	1
A063372587	HS_mouse	Obesity	-0.383231955312918	6.9	12	2003	winter	27820800	0	323	F	22.3	dark.brown	4	1
A063373769	HS_mouse	Obesity	-0.490209628526969	8	12	2003	winter	29030400	0	337	M	25.1	light.brown	3	2
A063373814	HS_mouse	Obesity	-0.375374180773296	7.5	3	2004	spring	36288000	0	421	M	28.9	lead	4	2
A063374271	HS_mouse	Obesity	-0.42684032367579	6.7	1	2004	winter	31449600	0	365	F	18.8	albino	6	3
A063374804	HS_mouse	Obesity	-0.492950771647803	7.4	8	2003	summer	18748800	0	218	F	20.6	chocolate	4	3
A063375075	HS_mouse	Obesity	-0.59979518193269	7.7	8	2003	summer	18144000	0	211	F	21.2	light.brown	4	1
A063375363	HS_mouse	Obesity	-0.409162712780786	7	12	2003	winter	27820800	0	323	M	21.8	black	5	1
A063375825	HS_mouse	Obesity	-0.421483330190423	7.1	8	2003	summer	17539200	0	204	F	20.4	chocolate	4	1
A063375850	HS_mouse	Obesity	-0.432021715020319	6.8	3	2004	spring	36288000	0	421	F	21.1	chocolate	6	1
A063376082	HS_mouse	Obesity	-0.560756842193537	8.4	12	2003	winter	27820800	0	323	F	23.9	dark.brown	5	2
A063377119	HS_mouse	Obesity	-0.424268947394387	8.5	12	2003	winter	27820800	0	323	M	34.7	light.brown	4	3
A063377257	HS_mouse	Obesity	-0.372132745065752	7	3	2004	spring	37497600	0	435	M	25.5	chocolate	3	4
A063378534	HS_mouse	Obesity	-0.443344491537362	7.3	3	2004	spring	36288000	0	421	F	22.1	black	6	1
A063379048	HS_mouse	Obesity	-0.491538993074091	7	12	2003	winter	27820800	0	323	F	19.5	DBA.grey	6	3
A063379267	HS_mouse	Obesity	-0.504729412281185	8.5	8	2003	summer	17539200	0	204	M	30.1	chocolate	4	2
A063379275	HS_mouse	Obesity	-0.53998533995281	7.7	8	2003	summer	18748800	0	218	F	20.3	black	4	1
A063379804	HS_mouse	Obesity	-0.432185513660361	6.9	1	2004	winter	31449600	0	365	F	20.2	lead	4	3
A063380380	HS_mouse	Obesity	-0.442567994091743	8	1	2004	winter	31449600	0	365	M	26.7	black	6	3
A063381020	HS_mouse	Obesity	-0.376636781353308	6.6	1	2004	winter	31449600	0	365	F	19.6	black	5	3
A063381303	HS_mouse	Obesity	-0.485165380388339	7.6	3	2004	spring	37497600	0	435	M	25.7	dark.brown	3	4
A063382285	HS_mouse	Obesity	-0.37004979391746	7	4	2004	spring	38707200	0	449	F	24	chocolate	5	3
A063382564	HS_mouse	Obesity	-0.485304703773864	7.5	8	2003	summer	18144000	0	211	F	22.3	light.brown	4	1
A063383006	HS_mouse	Obesity	-0.524117817395886	7.8	8	2003	summer	17539200	0	204	F	22.5	chocolate	6	1
A063383025	HS_mouse	Obesity	-0.419854893432402	8.3	8	2003	summer	18748800	0	218	M	29.7	light.brown	5	1
A063383513	HS_mouse	Obesity	-0.427744990298084	7	3	2004	spring	36288000	0	421	F	19.3	black	5	2
A063383622	HS_mouse	Obesity	-0.574400722860083	8.4	8	2003	summer	18748800	0	218	F	22.5	black	4	1
A063383811	HS_mouse	Obesity	-0.43922832538776	7.9	4	2004	spring	38707200	0	449	M	27.1	chocolate	3	1
A063512847	HS_mouse	Obesity	-0.496196798862638	7.3	8	2003	summer	17539200	0	204	F	20.6	chocolate	6	1
A063514006	HS_mouse	Obesity	-0.362482474751174	7.2	8	2003	summer	16934400	0	197	M	27.2	chocolate	5	3
A063514300	HS_mouse	Obesity	-0.476618889733742	7.2	1	2004	winter	31449600	0	365	F	19.6	albino	6	3
A063515074	HS_mouse	Obesity	-0.459826999533249	8	4	2004	spring	38707200	0	449	F	24.1	chocolate	3	1
A063516577	HS_mouse	Obesity	-0.383229283613445	7.6	1	2004	winter	32054400	0	372	M	27.3	chocolate	4	1
A063516780	HS_mouse	Obesity	-0.524031667279722	8.9	3	2004	spring	37497600	0	435	M	29.6	dark.brown	4	2
A063518610	HS_mouse	Obesity	-0.516007905908114	7.2	3	2004	spring	36288000	0	421	M	22.4	chocolate	4	1
A063519591	HS_mouse	Obesity	-0.549741514766733	7.9	4	2004	spring	38707200	0	449	F	19.8	black	3	1
A063521602	HS_mouse	Obesity	-0.288214331142591	7.4	4	2004	spring	38707200	0	449	M	32.6	chocolate	2	1
A063521788	HS_mouse	Obesity	-0.433631625614809	7.2	3	2004	spring	36288000	0	421	F	23.3	light.brown	6	1
A063521838	HS_mouse	Obesity	-0.377811818581151	7.6	3	2004	spring	36288000	0	421	M	30.2	dark.brown	4	2
A063522330	HS_mouse	Obesity	-0.377649024947006	7.8	3	2004	spring	37497600	0	435	M	27	silverado	5	2
A063522546	HS_mouse	Obesity	-0.46230937541484	7	3	2004	spring	36288000	0	421	M	22.2	light.brown	4	1
A063522597	HS_mouse	Obesity	-0.413702861013352	6.4	8	2003	summer	17539200	0	204	F	17.3	albino	4	4
A063523258	HS_mouse	Obesity	-0.473034887846964	7.9	8	2003	summer	17539200	0	204	M	25.2	chocolate	2	4
A063523330	HS_mouse	Obesity	-0.516007905908114	7.2	8	2003	summer	18748800	0	218	F	18.5	chocolate	4	3
A063523616	HS_mouse	Obesity	-0.334086270438891	6.7	8	2003	summer	18144000	0	211	M	24.2	light.brown	5	2
A063524613	HS_mouse	Obesity	-0.50877415358169	7.6	8	2003	summer	18144000	0	211	F	20.3	chocolate	7	4
A063525270	HS_mouse	Obesity	-0.539981677477577	7.9	8	2003	summer	18748800	0	218	F	20.1	light.brown	4	1
A063525626	HS_mouse	Obesity	-0.52514660673616	8	12	2003	winter	27820800	0	323	F	21.8	dark.brown	5	2
A063526548	HS_mouse	Obesity	-0.474629992824477	7.1	1	2004	winter	31449600	0	365	F	17.7	chocolate	5	3
A063526602	HS_mouse	Obesity	-0.434930751507768	8.2	12	2003	winter	27820800	0	323	M	31.9	lead	4	3
A063527798	HS_mouse	Obesity	-0.56300126311599	8.4	8	2003	summer	17539200	0	204	F	22.8	albino	4	4
A063527856	HS_mouse	Obesity	-0.29221366185672	6.4	8	2003	summer	18144000	0	211	M	24.6	light.brown	4	2
A063528111	HS_mouse	Obesity	-0.452359225028027	8.4	12	2003	winter	27820800	0	323	M	31	dark.brown	4	1
A063529600	HS_mouse	Obesity	-0.41631169874308	6.5	8	2003	summer	18748800	0	218	F	19.4	light.brown	4	3
A063531029	HS_mouse	Obesity	-0.378613675242602	7.9	12	2003	winter	27820800	0	323	M	30.5	dark.brown	4	1
A063531580	HS_mouse	Obesity	-0.479844113055136	8	4	2004	spring	38707200	0	449	M	25.3	chocolate	4	2
A063532029	HS_mouse	Obesity	-0.460071603584718	6.4	8	2003	summer	18144000	0	211	F	20.8	light.brown	4	1
A063532060	HS_mouse	Obesity	-0.440542990429358	7.7	12	2003	winter	29030400	0	337	M	27.5	sand	6	2
A063534369	HS_mouse	Obesity	-0.460944180564177	8.1	8	2003	summer	18144000	0	211	M	30.3	dark.brown	5	2
A063534561	HS_mouse	Obesity	-0.43734304904862	7	8	2003	summer	17539200	0	204	M	20.9	light.brown	2	4
A063535101	HS_mouse	Obesity	-0.528552787647017	8.6	4	2004	spring	38707200	0	449	M	26.1	dark.brown	4	2
A063536564	HS_mouse	Obesity	-0.544834180271989	7.9	8	2003	summer	17539200	0	204	F	18.4	chocolate	2	3
A063537072	HS_mouse	Obesity	-0.421979776726178	6.8	8	2003	summer	18144000	0	211	M	26.2	light.brown	4	1
A063538058	HS_mouse	Obesity	-0.393575203269587	6.6	8	2003	summer	18144000	0	211	F	21.8	light.brown	4	1
A063538364	HS_mouse	Obesity	-0.444702071082357	6.9	1	2004	winter	31449600	0	365	F	18.9	albino	6	3
A063538623	HS_mouse	Obesity	-0.543728884253458	8	12	2003	winter	27820800	0	323	F	23	dark.brown	5	2
A063540304	HS_mouse	Obesity	-0.490051138798325	7.5	8	2003	summer	18748800	0	218	F	22.8	dark.brown	4	1
A063540827	HS_mouse	Obesity	-0.372569499417731	7.8	3	2004	spring	36288000	0	421	M	33.2	dark.brown	4	2
A063541024	HS_mouse	Obesity	-0.562172661167054	8.5	4	2004	spring	38707200	0	449	F	22.4	chocolate	5	2
A063541051	HS_mouse	Obesity	-0.472668199861248	8.3	1	2004	winter	32054400	0	372	M	29	black	6	1
A063541614	HS_mouse	Obesity	-0.459826999533249	8	8	2003	summer	18748800	0	218	F	24.1	black	4	1
A063541831	HS_mouse	Obesity	-0.34840825829075	7.1	8	2003	summer	18144000	0	211	M	27.8	dark.brown	5	2
A063542860	HS_mouse	Obesity	-0.451269450373693	7.5	8	2003	summer	18748800	0	218	M	25.4	light.brown	5	3
A063543090	HS_mouse	Obesity	-0.485624015154984	7.9	8	2003	summer	18748800	0	218	M	24.2	light.brown	5	3
A063543622	HS_mouse	Obesity	-0.37004979391746	7	8	2003	summer	17539200	0	204	M	25.1	light.brown	6	1
A063544096	HS_mouse	Obesity	-0.448884850642725	8.4	4	2004	spring	38707200	0	449	M	NA	chocolate	2	1
A063544780	HS_mouse	Obesity	-0.422733432010801	7.7	8	2003	summer	17539200	0	204	M	31.4	light.brown	4	2
A063545009	HS_mouse	Obesity	-0.464244990553643	7.2	8	2003	summer	18748800	0	218	F	21.8	light.brown	4	3
A063545824	HS_mouse	Obesity	-0.471981615067251	8.4	3	2004	spring	36288000	0	421	M	31.2	dark.brown	4	2
A063546518	HS_mouse	Obesity	-0.542563787052719	7.4	12	2003	winter	27820800	0	323	F	18.2	dark.brown	4	1
A063546566	HS_mouse	Obesity	-0.292256071356476	7	4	2004	spring	38707200	0	449	M	30	chocolate	2	5
A063546594	HS_mouse	Obesity	-0.473578198818586	6.9	8	2003	summer	18144000	0	211	F	22	chocolate	7	4
A063546872	HS_mouse	Obesity	-0.50612650226713	8.7	8	2003	summer	16934400	0	197	M	28.6	chocolate	5	3
A063548317	HS_mouse	Obesity	-0.499002369088697	8.5	8	2003	summer	18748800	0	218	M	26.6	dark.brown	3	1
A063549863	HS_mouse	Obesity	-0.384223039418706	7.3	3	2004	spring	37497600	0	435	M	25.8	black	4	2
A063550874	HS_mouse	Obesity	-0.48752401511943	7.8	8	2003	summer	17539200	0	204	F	21.6	light.brown	2	3
A063551076	HS_mouse	Obesity	-0.374237358222853	7.6	3	2004	spring	36288000	0	421	M	28.8	dark.brown	4	2
A063551096	HS_mouse	Obesity	-0.413274548121081	8.3	3	2004	spring	37497600	0	435	M	27.7	silverado	5	2
A063551337	HS_mouse	Obesity	-0.414714967507925	7.1	1	2004	winter	31449600	0	365	F	21.8	silverado	4	3
A063551369	HS_mouse	Obesity	-0.421742923344662	7.5	3	2004	spring	36288000	0	421	M	28.5	silverado	4	2
A063551600	HS_mouse	Obesity	-0.471981615067251	8.4	12	2003	winter	27820800	0	323	M	26.2	chocolate	3	2
A063553007	HS_mouse	Obesity	-0.454340818771717	8.3	3	2004	spring	37497600	0	435	M	28.7	black	4	2
A063553009	HS_mouse	Obesity	-0.475107896469829	7.9	8	2003	summer	18748800	0	218	F	22.4	albino	4	1
A063554022	HS_mouse	Obesity	-0.448884850642725	8.4	4	2004	spring	38707200	0	449	M	26.7	black	3	1
A063554583	HS_mouse	Obesity	-0.537453003437415	7.7	8	2003	summer	18144000	0	211	F	21.2	light.brown	4	1
A063554885	HS_mouse	Obesity	-0.465735859143769	8	8	2003	summer	17539200	0	204	M	25.8	light.brown	6	1
A063555126	HS_mouse	Obesity	-0.568643240534232	8.3	12	2003	winter	29030400	0	337	F	21.8	chocolate	6	4
A063555877	HS_mouse	Obesity	-0.459035190756846	8.1	8	2003	summer	18144000	0	211	M	28.2	dark.brown	4	2
A063556563	HS_mouse	Obesity	-0.389877141947045	8.2	3	2004	spring	37497600	0	435	M	31.2	chocolate	5	2
A063557365	HS_mouse	Obesity	-0.344114896363329	6	1	2004	winter	31449600	0	365	F	16.2	light.brown	5	3
A063557573	HS_mouse	Obesity	-0.447158031342219	7	1	2004	winter	31449600	0	365	F	20.6	lead	4	3
A063557808	HS_mouse	Obesity	-0.398015204669438	7.6	8	2003	summer	18144000	0	211	M	27.7	dark.brown	5	2
A063567352	HS_mouse	Obesity	-0.482873583608754	7.6	9	2003	autumn	19353600	0	225	F	20.8	black	6	5
A063568001	HS_mouse	Obesity	-0.472324836962056	8.8	9	2003	autumn	20563200	0	239	M	30.3	black	4	1
A063569370	HS_mouse	Obesity	-0.383984458164745	6.8	10	2003	autumn	24192000	0	281	F	22.3	black	6	4
A063570285	HS_mouse	Obesity	-0.454810067740765	7.9	9	2003	autumn	19958400	0	232	M	28	chocolate	3	3
A063571569	HS_mouse	Obesity	-0.422097723946228	8.8	4	2004	spring	39312000	0	456	M	33.1	dark.brown	4	1
A063571604	HS_mouse	Obesity	-0.438461620402901	8.2	2	2004	winter	34473600	0	400	M	30.4	black	4	1
A063572073	HS_mouse	Obesity	-0.515873843711679	8.2	3	2004	spring	36892800	0	428	F	29.1	albino	4	3
A063572633	HS_mouse	Obesity	-0.546594337519706	8.2	9	2003	autumn	19353600	0	225	F	22.6	black	6	4
A063573313	HS_mouse	Obesity	-0.393575203269587	6.6	4	2004	spring	39312000	0	456	F	19.4	sand	4	4
A063573555	HS_mouse	Obesity	-0.359307568749894	7.8	2	2004	winter	33264000	0	386	M	33.9	chocolate	4	1
A063573561	HS_mouse	Obesity	-0.549439580157625	7.6	2	2004	winter	34473600	0	400	F	18.6	DBA.grey	6	2
A063575272	HS_mouse	Obesity	-0.511390186951096	8.9	9	2003	autumn	19958400	0	232	M	28	light.brown	4	2
A063575342	HS_mouse	Obesity	-0.43270211493125	6.5	3	2004	spring	35683200	0	414	F	20.8	light.brown	5	1
A063575518	HS_mouse	Obesity	-0.418806292121355	8.4	1	2004	winter	30844800	0	358	M	32.1	dark.brown	4	1
A063575829	HS_mouse	Obesity	-0.428602823634005	8.4	4	2004	spring	39312000	0	456	M	27.5	silverado	4	3
A063576534	HS_mouse	Obesity	-0.390998153409929	8.3	4	2004	spring	39916800	0	463	M	30.4	silverado	4	3
A063577627	HS_mouse	Obesity	-0.466988250530602	7.1	1	2004	winter	30844800	0	358	F	20.4	silverado	4	1
A063578568	HS_mouse	Obesity	-0.405791304432823	7.8	2	2004	winter	33868800	0	393	M	27.8	albino	6	2
A063578615	HS_mouse	Obesity	-0.388329131933785	7.2	2	2004	winter	33868800	0	393	M	27.2	dark.brown	3	4
A063578768	HS_mouse	Obesity	-0.537934922379442	7.5	1	2004	winter	30844800	0	358	F	17.7	black	4	3
A063580838	HS_mouse	Obesity	-0.588696029769981	8	9	2003	autumn	19353600	0	225	F	18.3	albino	4	3
A063583848	HS_mouse	Obesity	-0.409678411943282	7.5	9	2003	autumn	19958400	0	232	M	25.8	chocolate	5	2
A063584892	HS_mouse	Obesity	-0.440393080700788	8.1	2	2004	winter	32659200	0	379	M	27.7	black	4	1
A063599376	HS_mouse	Obesity	-0.450861908895772	7.9	2	2004	winter	33264000	0	386	M	27	albino	4	2
A063600005	HS_mouse	Obesity	-0.357087442864468	6.4	4	2004	spring	39312000	0	456	F	19.9	chocolate	3	2
A063602575	HS_mouse	Obesity	-0.485336128971254	7.8	4	2004	spring	39312000	0	456	F	22	silverado	5	3
A063604338	HS_mouse	Obesity	-0.477207415712288	7.1	3	2004	spring	35683200	0	414	F	20.6	albino	5	1
A063604368	HS_mouse	Obesity	-0.431363764158987	7.2	3	2004	spring	35078400	0	407	F	20	silverado	6	3
A063604629	HS_mouse	Obesity	-0.499702524474506	7.5	3	2004	spring	35683200	0	414	F	21.9	albino	5	1
A063604816	HS_mouse	Obesity	-0.411666033178795	7.5	9	2003	autumn	20563200	0	239	M	26.6	DBA.grey	4	1
A063604845	HS_mouse	Obesity	-0.496809361552046	7.6	4	2004	spring	39312000	0	456	F	19.4	light.brown	3	2
